event_id, user_id       , video_id, creator_id , event_type, timestamp                 , engagement_duration   , content_type     , account_age_days, followers_count, following_count, profile_pic, bio_length, verified, location_consistent, bot_type               , is_bot, user_agent                                                  , ip_address     , screen_resolution, timezone_offset, avg_time_between_events, std_time_between_events, sequence_naturalness_score, engagement_diversity, total_events, unique_videos_engaged
e_1884  , human_user_788, v24     , creator_24 , view      , 2025-08-21 05:17:14.295748,  190.43221955310182   , controversy      ,              113,               6,              62, True       ,        271, False   , False              , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 82.191.44.143  , 1920x1080        , 6              , -85049.99997549999     ,     257729.9999755     , -1.0                      ,  0.6666666666666666 ,            3,                     2
e_1885  , human_user_591, v77     , creator_77 , view      , 2025-08-22 13:39:14.295945, 1515.2839292818999    , lifestyle        ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1886  , human_user_591, v90     , creator_90 , view      , 2025-08-02 02:44:14.295985,  439.93079742570313   , lifestyle        ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1887  , human_user_591, v84     , creator_84 , view      , 2025-08-26 03:54:14.296023,  344.41671966023546   , lifestyle        ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1888  , human_user_591, v84     , creator_84 , view      , 2025-09-07 06:57:14.296023, 1510.34644522305      , lifestyle        ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1889  , human_user_591, v54     , creator_54 , view      , 2025-08-21 03:42:14.296070,  846.6843535748179    , trending_dance   ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1890  , human_user_591, v54     , creator_54 , view      , 2025-08-21 15:41:14.296070,  597.0563094910563    , trending_dance   ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1891  , human_user_591, v54     , creator_54 , view      , 2025-08-26 09:08:14.296070,  226.28818507894803   , trending_dance   ,              226,              74,              33, True       ,         13, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 203.83.74.146  , 1366x768         , -4             , 54890.00002083334      ,    1346657.3303098578  , -3.0                      ,  0.5714285714285714 ,            7,                     4
e_1892  , human_user_912, v92     , creator_92 , like      , 2025-08-04 04:51:14.296296, 1221.7351163703481    , educational      ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1893  , human_user_912, v46     , creator_46 , view      , 2025-08-24 10:49:14.296333,  488.3861215495488    , educational      ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1894  , human_user_912, v46     , creator_46 , view      , 2025-08-24 18:41:14.296333, 1738.0457524987526    , educational      ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1895  , human_user_912, v2      , creator_2  , view      , 2025-08-06 03:40:14.296376,  843.7870496977753    , product_review   ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1896  , human_user_912, v2      , creator_2  , view      , 2025-08-13 00:04:14.296376, 1195.5314696857677    , product_review   ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1897  , human_user_912, v2      , creator_2  , view      , 2025-08-13 03:34:14.296376,  670.7616795122441    , product_review   ,              387,              22,             105, True       ,         12, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 122.223.56.182 , 1366x768         , 0              , 154596.00001600003     ,    1084632.0823105252  , -2.0                      ,  0.5                ,            6,                     3
e_1898  , human_user_439, v66     , creator_66 , view      , 2025-08-25 21:52:14.296573,  417.97104282807175   , controversy      ,              378,              16,              54, True       ,          3, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 155.149.210.72 , 1366x768         , 7              , 0.0                    ,          0.0           , 0.0                       ,  1.0                ,            1,                     1
e_1899  , human_user_317, v100    , creator_100, view      , 2025-08-30 01:37:14.296636,  978.8371996910118    , trending_dance   ,               66,             194,             185, True       ,         32, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 198.136.44.57  , 1920x1080        , 12             , 0.0                    ,          0.0           , 0.0                       ,  1.0                ,            1,                     1
e_1900  , human_user_929, v67     , creator_67 , like      , 2025-08-14 12:22:14.296710,  882.6245634495896    , political_content,              332,             147,              26, True       ,         14, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 195.70.72.177  , 375x667          , 5              , 339090.000029          ,     143850.00000200002 , -0.5                      ,  1.0                ,            3,                     3
e_1901  , human_user_929, v94     , creator_94 , view      , 2025-08-20 02:31:14.296741,   58.32609510686566   , trending_dance   ,              332,             147,              26, True       ,         14, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 195.70.72.177  , 375x667          , 5              , 339090.000029          ,     143850.00000200002 , -0.5                      ,  1.0                ,            3,                     3
e_1902  , human_user_929, v9      , creator_9  , view      , 2025-08-22 08:45:14.296768, 1528.1810490500316    , educational      ,              332,             147,              26, True       ,         14, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 195.70.72.177  , 375x667          , 5              , 339090.000029          ,     143850.00000200002 , -0.5                      ,  1.0                ,            3,                     3
e_1903  , human_user_100, v67     , creator_67 , view      , 2025-08-06 04:08:14.296946,  762.9461029385849    , political_content,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1904  , human_user_100, v67     , creator_67 , view      , 2025-08-10 09:36:14.296946, 1232.6027701944502    , political_content,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1905  , human_user_100, v34     , creator_34 , share     , 2025-08-12 13:39:14.297004,  148.84410508651348   , trending_dance   ,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1906  , human_user_100, v59     , creator_59 , view      , 2025-08-12 10:18:14.297035,  135.86452867090924   , trending_dance   ,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1907  , human_user_100, v94     , creator_94 , view      , 2025-08-28 10:01:14.297062, 1519.0260324820981    , trending_dance   ,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1908  , human_user_100, v94     , creator_94 , view      , 2025-08-31 04:26:14.297062,   66.1679457381293    , trending_dance   ,              883,              20,             212, True       ,          4, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 163.210.57.117 , 1536x864         , -9             , 432216.0000232         ,     489900.46897616034 , -0.5                      ,  0.6666666666666666 ,            6,                     4
e_1909  , human_user_428, v57     , creator_57 , view      , 2025-08-15 08:24:14.297267, 1476.8393631730687    , comedy           ,               50,             376,              35, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Windows NT 10.0; Win64; x64)                   , 94.210.231.10  , 375x667          , -11            , 0.0                    ,          0.0           , 0.0                       ,  1.0                ,            1,                     1
e_1910  , human_user_492, v100    , creator_100, view      , 2025-08-06 22:12:14.297342, 1043.5747999253626    , trending_dance   ,              231,              95,              24, True       ,         19, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 203.61.189.47  , 1440x900         , -8             , 154860.000026          ,      31140.000025999994, -1.0                      ,  0.6666666666666666 ,            3,                     2
e_1911  , human_user_492, v100    , creator_100, view      , 2025-08-08 08:34:14.297342, 1233.135044346567     , trending_dance   ,              231,              95,              24, True       ,         19, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 203.61.189.47  , 1440x900         , -8             , 154860.000026          ,      31140.000025999994, -1.0                      ,  0.6666666666666666 ,            3,                     2
e_1912  , human_user_492, v11     , creator_11 , view      , 2025-08-10 12:14:14.297394, 1777.7182134811187    , political_content,              231,              95,              24, True       ,         19, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 203.61.189.47  , 1440x900         , -8             , 154860.000026          ,      31140.000025999994, -1.0                      ,  0.6666666666666666 ,            3,                     2
e_1913  , human_user_364, v74     , creator_74 , view      , 2025-08-12 05:26:14.297547,  994.7651284921457    , lifestyle        ,              352,              77,              11, True       ,        106, False   , False              , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 7.161.217.172  , 1536x864         , -2             , 1404240.000037         ,          0.0           , -0.5                      ,  1.0                ,            2,                     2
e_1914  , human_user_364, v89     , creator_89 , view      , 2025-08-28 11:30:14.297584, 1380.5206515510451    , controversy      ,              352,              77,              11, True       ,        106, False   , False              , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 7.161.217.172  , 1536x864         , -2             , 1404240.000037         ,          0.0           , -0.5                      ,  1.0                ,            2,                     2
e_1915  , human_user_484, v79     , creator_79 , view      , 2025-07-31 11:11:14.297791, 1335.4417884239822    , political_content,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1916  , human_user_484, v79     , creator_79 , like      , 2025-08-02 10:31:14.297791,  974.9914272018738    , political_content,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1917  , human_user_484, v73     , creator_73 , view      , 2025-08-20 00:55:14.297883, 1076.704376622626     , comedy           ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1918  , human_user_484, v16     , creator_16 , view      , 2025-08-18 03:22:14.297921,  665.0627856843525    , trending_dance   ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1919  , human_user_484, v16     , creator_16 , view      , 2025-08-25 07:43:14.297921, 1761.7587468834802    , trending_dance   ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1920  , human_user_484, v72     , creator_72 , view      , 2025-08-09 01:21:14.297976, 1793.334451279394     , trending_dance   ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1921  , human_user_484, v72     , creator_72 , view      , 2025-08-09 04:42:14.297976, 1726.7043147148966    , trending_dance   ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1922  , human_user_484, v72     , creator_72 , view      , 2025-08-10 04:16:14.297976, 1023.6977999289267    , trending_dance   ,               46,              16,              99, True       ,         97, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 174.7.197.215  , 375x667          , -6             , 119871.42859785714     ,     813715.0850577783  , -1.5                      ,  0.5                ,            8,                     4
e_1923  , human_user_38 , v12     , creator_12 , view      , 2025-08-26 05:01:14.298267, 1587.308837956381     , product_review   ,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1924  , human_user_38 , v43     , creator_43 , like      , 2025-08-12 21:22:14.298308, 1730.8634480866424    , political_content,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1925  , human_user_38 , v1      , creator_1  , like      , 2025-08-26 07:20:14.298360, 1003.9739831367152    , lifestyle        ,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1926  , human_user_38 , v15     , creator_15 , share     , 2025-08-07 01:14:14.298412,  355.41577060227917   , product_review   ,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1927  , human_user_38 , v15     , creator_15 , view      , 2025-08-07 09:03:14.298412, 1147.4822033780056    , product_review   ,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1928  , human_user_38 , v15     , creator_15 , view      , 2025-08-07 12:11:14.298412,  771.5386171304532    , product_review   ,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1929  , human_user_38 , v61     , creator_61 , view      , 2025-08-07 12:06:14.298463,  748.8757829642759    , political_content,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1930  , human_user_38 , v61     , creator_61 , view      , 2025-08-08 11:52:14.298463, 1016.7206762624954    , political_content,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1931  , human_user_38 , v61     , creator_61 , view      , 2025-08-09 00:20:14.298463, 1517.9892973574642    , political_content,               38,             706,             130, True       ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 27.194.231.218 , 1536x864         , -4             , -185707.49997550002    ,     803854.509463306   , -0.5                      ,  0.5555555555555556 ,            9,                     5
e_1932  , human_user_837, v87     , creator_87 , comment   , 2025-08-20 07:53:14.298675, 1234.4262484739486    , political_content,             1574,              24,             218, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 62.61.237.108  , 375x667          , -11            , 61950.00001999998      ,     929749.7319559271  , -1.0                      ,  0.6                ,            5,                     3
e_1933  , human_user_837, v87     , creator_87 , like      , 2025-08-20 08:03:14.298675, 1622.9827613412538    , political_content,             1574,              24,             218, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 62.61.237.108  , 375x667          , -11            , 61950.00001999998      ,     929749.7319559271  , -1.0                      ,  0.6                ,            5,                     3
e_1934  , human_user_837, v34     , creator_34 , like      , 2025-08-06 03:24:14.298737,  282.4093887799544    , trending_dance   ,             1574,              24,             218, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 62.61.237.108  , 375x667          , -11            , 61950.00001999998      ,     929749.7319559271  , -1.0                      ,  0.6                ,            5,                     3
e_1935  , human_user_837, v36     , creator_36 , view      , 2025-08-22 08:41:14.298755,  424.40714993772605   , educational      ,             1574,              24,             218, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 62.61.237.108  , 375x667          , -11            , 61950.00001999998      ,     929749.7319559271  , -1.0                      ,  0.6                ,            5,                     3
e_1936  , human_user_837, v36     , creator_36 , view      , 2025-08-23 04:43:14.298755,   45.85023696178265   , educational      ,             1574,              24,             218, False      ,          0, False   , True               , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 62.61.237.108  , 375x667          , -11            , 61950.00001999998      ,     929749.7319559271  , -1.0                      ,  0.6                ,            5,                     3
e_1937  , human_user_402, v84     , creator_84 , view      , 2025-08-03 10:26:14.298969,  652.9171199210125    , lifestyle        ,              494,            1388,              29, True       ,         53, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 69.231.64.157  , 375x667          , 10             , 253815.00001425        ,     824304.066879843   , 0.0                       ,  0.6                ,            5,                     3
e_1938  , human_user_402, v98     , creator_98 , view      , 2025-08-20 09:34:14.298996,  679.973619942557     , political_content,              494,            1388,              29, True       ,         53, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 69.231.64.157  , 375x667          , 10             , 253815.00001425        ,     824304.066879843   , 0.0                       ,  0.6                ,            5,                     3
e_1939  , human_user_402, v98     , creator_98 , like      , 2025-08-23 05:47:14.298996, 1233.015317460857     , political_content,              494,            1388,              29, True       ,         53, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 69.231.64.157  , 375x667          , 10             , 253815.00001425        ,     824304.066879843   , 0.0                       ,  0.6                ,            5,                     3
e_1940  , human_user_402, v97     , creator_97 , view      , 2025-08-13 06:49:14.299026, 1796.5973211243074    , educational      ,              494,            1388,              29, True       ,         53, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 69.231.64.157  , 375x667          , 10             , 253815.00001425        ,     824304.066879843   , 0.0                       ,  0.6                ,            5,                     3
e_1941  , human_user_402, v97     , creator_97 , view      , 2025-08-15 04:27:14.299026,  683.9064637520019    , educational      ,              494,            1388,              29, True       ,         53, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 69.231.64.157  , 375x667          , 10             , 253815.00001425        ,     824304.066879843   , 0.0                       ,  0.6                ,            5,                     3
e_1942  , human_user_2  , v73     , creator_73 , view      , 2025-08-19 06:50:14.299195,  768.0065997297659    , comedy           ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1943  , human_user_2  , v63     , creator_63 , view      , 2025-07-30 07:08:14.299222, 1609.7963722811055    , controversy      ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1944  , human_user_2  , v86     , creator_86 , view      , 2025-07-30 08:29:14.299241, 1713.888144338193     , comedy           ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1945  , human_user_2  , v86     , creator_86 , view      , 2025-07-30 08:51:14.299241,  411.1451504937618    , comedy           ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1946  , human_user_2  , v86     , creator_86 , view      , 2025-07-31 12:20:14.299241, 1330.6028172008905    , comedy           ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1947  , human_user_2  , v24     , creator_24 , like      , 2025-08-17 01:15:14.299283, 1459.238561429825     , controversy      ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1948  , human_user_2  , v24     , creator_24 , like      , 2025-08-18 03:15:14.299283, 1469.184291416587     , controversy      ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1949  , human_user_2  , v24     , creator_24 , view      , 2025-08-18 17:49:14.299283,  384.2514598185337    , controversy      ,               70,              78,               8, True       ,         28, False   , True               , human                  , False , Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X)      , 119.208.34.96  , 414x896          , 6              , -6694.28570171429      ,     848950.579194233   , -1.5                      ,  0.5                ,            8,                     4
e_1950  , human_user_263, v9      , creator_9  , view      , 2025-08-05 09:46:14.299418, 1200.562911491745     , educational      ,              386,              38,              54, True       ,         16, False   , False              , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 136.97.254.33  , 1440x900         , -10            , 773160.0000185         ,     498660.0000185     , 1.0                       ,  0.6666666666666666 ,            3,                     2
e_1951  , human_user_263, v9      , creator_9  , like      , 2025-08-08 14:01:14.299418, 1571.165896155777     , educational      ,              386,              38,              54, True       ,         16, False   , False              , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 136.97.254.33  , 1440x900         , -10            , 773160.0000185         ,     498660.0000185     , 1.0                       ,  0.6666666666666666 ,            3,                     2
e_1952  , human_user_263, v7      , creator_7  , view      , 2025-08-23 07:18:14.299455,  299.58116661761693   , comedy           ,              386,              38,              54, True       ,         16, False   , False              , human                  , False , Mozilla/5.0 (Android 11; Mobile; rv:92.0)                   , 136.97.254.33  , 1440x900         , -10            , 773160.0000185         ,     498660.0000185     , 1.0                       ,  0.6666666666666666 ,            3,                     2
e_1953  , human_user_371, v90     , creator_90 , view      , 2025-08-18 10:43:14.299552,  887.5282961740147    , lifestyle        ,             1008,              60,             119, True       ,         92, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 163.240.165.84 , 1366x768         , -11            , 0.0                    ,          0.0           , 0.0                       ,  1.0                ,            1,                     1
e_1954  , human_user_90 , v70     , creator_70 , view      , 2025-08-29 05:08:14.299601, 1687.511714781525     , educational      ,              142,             188,             123, True       ,          5, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 205.52.33.235  , 1440x900         , -4             , -344474.99997625       ,     762316.9341331964  , 0.0                       ,  0.8                ,            5,                     4
e_1955  , human_user_90 , v5      , creator_5  , view      , 2025-08-13 01:30:14.299621, 1326.5953275282743    , trending_dance   ,              142,             188,             123, True       ,          5, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 205.52.33.235  , 1440x900         , -4             , -344474.99997625       ,     762316.9341331964  , 0.0                       ,  0.8                ,            5,                     4
e_1956  , human_user_90 , v48     , creator_48 , view      , 2025-08-20 05:49:14.299643,  592.8381709695072    , trending_dance   ,              142,             188,             123, True       ,          5, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 205.52.33.235  , 1440x900         , -4             , -344474.99997625       ,     762316.9341331964  , 0.0                       ,  0.8                ,            5,                     4
e_1957  , human_user_90 , v48     , creator_48 , share     , 2025-08-21 03:01:14.299643, 1192.26777153971      , trending_dance   ,              142,             188,             123, True       ,          5, False   , True               , human                  , False , Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)             , 205.52.33.235  , 1440x900         , -4             , -344474.99997625       ,     762316.9341331964  , 0.0                       ,  0.8                ,            5,                     4
